instant,dteday,season,month,hour,holiday,a_week,weather_situation,temp,atemp,humidity,wind_speed,casual,registered,count_cr,day_category,humidity_category
16488,11/24/2012,Winter,November,17,0,Saturday,Clear,10.66,11.365,41,26.0027,29,97,126,Weekend,Medium
16489,11/24/2012,Winter,November,18,0,Saturday,Clear,10.66,11.365,38,26.0027,22,123,145,Weekend,Medium
16490,11/24/2012,Winter,November,19,0,Saturday,Clear,10.66,12.12,41,16.9979,9,74,83,Weekend,Medium
16491,11/24/2012,Winter,November,20,0,Saturday,Clear,9.84,10.605,44,19.0012,3,55,58,Weekend,Medium
16492,11/24/2012,Winter,November,21,0,Saturday,Clear,9.84,11.365,44,12.998,9,66,75,Weekend,Medium
16493,11/24/2012,Winter,November,22,0,Saturday,Clear,9.84,11.365,44,16.9979,7,69,76,Weekend,Medium
16494,11/24/2012,Winter,November,23,0,Saturday,Clear,9.84,11.365,44,12.998,9,48,57,Weekend,Medium
16495,11/25/2012,Winter,November,0,0,Sunday,Clear,9.02,10.605,47,16.9979,3,31,34,Weekend,Medium
16496,11/25/2012,Winter,November,1,0,Sunday,Clear,9.02,11.365,44,12.998,4,32,36,Weekend,Medium
16497,11/25/2012,Winter,November,2,0,Sunday,Clear,9.02,9.85,44,23.9994,1,27,28,Weekend,Medium
16498,11/25/2012,Winter,November,3,0,Sunday,Clear,9.02,13.635,44,0,0,8,8,Weekend,Medium
16499,11/25/2012,Winter,November,4,0,Sunday,Clear,9.02,13.635,44,0,1,1,2,Weekend,Medium
16500,11/25/2012,Winter,November,5,0,Sunday,Misty,9.02,11.365,47,11.0014,0,3,3,Weekend,Medium
16501,11/25/2012,Winter,November,6,0,Sunday,Misty,9.02,12.12,47,7.0015,1,10,11,Weekend,Medium
16502,11/25/2012,Winter,November,7,0,Sunday,Misty,9.02,12.12,51,7.0015,2,19,21,Weekend,Medium
16503,11/25/2012,Winter,November,8,0,Sunday,Misty,9.02,11.365,51,12.998,2,32,34,Weekend,Medium
16504,11/25/2012,Winter,November,9,0,Sunday,Misty,9.84,11.365,48,15.0013,13,83,96,Weekend,Medium
16505,11/25/2012,Winter,November,10,0,Sunday,Clear,9.84,11.365,48,16.9979,15,124,139,Weekend,Medium
16506,11/25/2012,Winter,November,11,0,Sunday,Misty,10.66,12.88,41,15.0013,49,155,204,Weekend,Medium
16507,11/25/2012,Winter,November,12,0,Sunday,Misty,10.66,12.88,41,15.0013,37,165,202,Weekend,Medium
16508,11/25/2012,Winter,November,13,0,Sunday,Misty,10.66,12.88,41,11.0014,37,158,195,Weekend,Medium
16509,11/25/2012,Winter,November,14,0,Sunday,Misty,12.3,14.395,42,16.9979,33,170,203,Weekend,Medium
16510,11/25/2012,Winter,November,15,0,Sunday,Clear,12.3,14.395,42,16.9979,36,209,245,Weekend,Medium
16511,11/25/2012,Winter,November,16,0,Sunday,Clear,12.3,14.395,39,15.0013,25,203,228,Weekend,Medium
16512,11/25/2012,Winter,November,17,0,Sunday,Clear,11.48,13.635,41,11.0014,11,170,181,Weekend,Medium
16513,11/25/2012,Winter,November,18,0,Sunday,Clear,10.66,12.88,44,11.0014,9,132,141,Weekend,Medium
16514,11/25/2012,Winter,November,19,0,Sunday,Clear,10.66,15.15,41,0,13,114,127,Weekend,Medium
16515,11/25/2012,Winter,November,20,0,Sunday,Clear,9.84,14.395,60,0,9,110,119,Weekend,Medium
16516,11/25/2012,Winter,November,21,0,Sunday,Clear,10.66,15.15,48,0,4,60,64,Weekend,Medium
16517,11/25/2012,Winter,November,22,0,Sunday,Clear,9.84,14.395,60,0,3,59,62,Weekend,Medium
16518,11/25/2012,Winter,November,23,0,Sunday,Clear,9.02,12.88,69,6.0032,1,40,41,Weekend,Medium
16519,11/26/2012,Winter,November,0,0,Monday,Clear,9.02,13.635,69,0,4,19,23,Weekday,Medium
16520,11/26/2012,Winter,November,1,0,Monday,Clear,8.2,12.88,69,0,1,9,10,Weekday,Medium
16521,11/26/2012,Winter,November,2,0,Monday,Clear,8.2,12.88,69,0,0,5,5,Weekday,Medium
16522,11/26/2012,Winter,November,3,0,Monday,Clear,8.2,12.88,69,0,1,4,5,Weekday,Medium
16523,11/26/2012,Winter,November,4,0,Monday,Clear,9.02,13.635,69,0,0,10,10,Weekday,Medium
16524,11/26/2012,Winter,November,5,0,Monday,Clear,9.02,11.365,69,11.0014,0,41,41,Weekday,Medium
16525,11/26/2012,Winter,November,6,0,Monday,Clear,9.02,13.635,69,0,1,123,124,Weekday,Medium
16526,11/26/2012,Winter,November,7,0,Monday,Clear,9.84,14.395,65,0,2,363,365,Weekday,Medium
16527,11/26/2012,Winter,November,8,0,Monday,Clear,9.84,14.395,65,0,9,629,638,Weekday,Medium
16528,11/26/2012,Winter,November,9,0,Monday,Clear,11.48,15.15,56,6.0032,10,276,286,Weekday,Medium
16529,11/26/2012,Winter,November,10,0,Monday,Clear,13.12,17.425,49,0,20,127,147,Weekday,Medium
16530,11/26/2012,Winter,November,11,0,Monday,Clear,16.4,20.455,37,19.9995,18,112,130,Weekday,Medium
16531,11/26/2012,Winter,November,12,0,Monday,Clear,17.22,21.21,35,7.0015,22,188,210,Weekday,Low
16532,11/26/2012,Winter,November,13,0,Monday,Clear,17.22,21.21,35,7.0015,20,197,217,Weekday,Low
16533,11/26/2012,Winter,November,14,0,Monday,Clear,17.22,21.21,35,0,51,177,228,Weekday,Low
16534,11/26/2012,Winter,November,15,0,Monday,Clear,17.22,21.21,35,6.0032,49,181,230,Weekday,Low
16535,11/26/2012,Winter,November,16,0,Monday,Clear,18.04,21.97,30,0,49,297,346,Weekday,Low
16536,11/26/2012,Winter,November,17,0,Monday,Clear,17.22,21.21,32,0,13,540,553,Weekday,Low
16537,11/26/2012,Winter,November,18,0,Monday,Clear,14.76,17.425,50,11.0014,19,502,521,Weekday,Medium
16538,11/26/2012,Winter,November,19,0,Monday,Clear,13.94,18.18,53,0,16,355,371,Weekday,Medium
16539,11/26/2012,Winter,November,20,0,Monday,Clear,13.94,18.18,49,0,12,265,277,Weekday,Medium
16540,11/26/2012,Winter,November,21,0,Monday,Clear,13.94,18.18,49,0,9,172,181,Weekday,Medium
16541,11/26/2012,Winter,November,22,0,Monday,Clear,13.12,17.425,61,0,3,101,104,Weekday,Medium
16542,11/26/2012,Winter,November,23,0,Monday,Misty,13.12,16.665,66,7.0015,8,57,65,Weekday,Medium
16543,11/27/2012,Winter,November,0,0,Tuesday,Misty,13.12,16.665,66,6.0032,2,24,26,Weekday,Medium
16544,11/27/2012,Winter,November,1,0,Tuesday,Misty,13.12,16.665,70,8.9981,0,6,6,Weekday,Medium
16545,11/27/2012,Winter,November,2,0,Tuesday,Misty,13.12,15.91,70,11.0014,0,5,5,Weekday,Medium
16546,11/27/2012,Winter,November,3,0,Tuesday,Light Rainsnow,13.12,16.665,70,8.9981,1,3,4,Weekday,Medium
16547,11/27/2012,Winter,November,4,0,Tuesday,Light Rainsnow,12.3,14.395,81,12.998,0,5,5,Weekday,High
16548,11/27/2012,Winter,November,5,0,Tuesday,Misty,12.3,14.395,81,15.0013,0,31,31,Weekday,High
16549,11/27/2012,Winter,November,6,0,Tuesday,Misty,12.3,15.15,81,11.0014,3,97,100,Weekday,High
16550,11/27/2012,Winter,November,7,0,Tuesday,Light Rainsnow,12.3,15.15,81,8.9981,4,289,293,Weekday,High
16551,11/27/2012,Winter,November,8,0,Tuesday,Light Rainsnow,13.12,15.91,81,11.0014,6,494,500,Weekday,High
16552,11/27/2012,Winter,November,9,0,Tuesday,Misty,13.12,16.665,81,8.9981,11,257,268,Weekday,High
16553,11/27/2012,Winter,November,10,0,Tuesday,Light Rainsnow,13.12,15.91,81,12.998,5,52,57,Weekday,High
16554,11/27/2012,Winter,November,11,0,Tuesday,Light Rainsnow,12.3,13.635,87,19.9995,6,59,65,Weekday,High
16555,11/27/2012,Winter,November,12,0,Tuesday,Light Rainsnow,11.48,12.88,87,26.0027,6,70,76,Weekday,High
16556,11/27/2012,Winter,November,13,0,Tuesday,Light Rainsnow,11.48,13.635,87,16.9979,4,73,77,Weekday,High
16557,11/27/2012,Winter,November,14,0,Tuesday,Light Rainsnow,11.48,12.88,87,23.9994,8,86,94,Weekday,High
16558,11/27/2012,Winter,November,15,0,Tuesday,Misty,12.3,13.635,75,19.9995,9,146,155,Weekday,High
16559,11/27/2012,Winter,November,16,0,Tuesday,Misty,12.3,13.635,75,19.9995,5,252,257,Weekday,High
16560,11/27/2012,Winter,November,17,0,Tuesday,Misty,12.3,13.635,75,26.0027,13,514,527,Weekday,High
16561,11/27/2012,Winter,November,18,0,Tuesday,Clear,10.66,11.365,81,23.9994,13,469,482,Weekday,High
16562,11/27/2012,Winter,November,19,0,Tuesday,Clear,10.66,12.88,73,19.9995,12,338,350,Weekday,High
16563,11/27/2012,Winter,November,20,0,Tuesday,Clear,10.66,11.365,75,22.0028,4,228,232,Weekday,High
16564,11/27/2012,Winter,November,21,0,Tuesday,Clear,9.84,10.605,81,19.0012,6,179,185,Weekday,High
16565,11/27/2012,Winter,November,22,0,Tuesday,Clear,9.84,12.12,81,11.0014,2,95,97,Weekday,High
16566,11/27/2012,Winter,November,23,0,Tuesday,Misty,10.66,12.12,81,16.9979,3,64,67,Weekday,High
16567,11/28/2012,Winter,November,0,0,Wednesday,Misty,10.66,12.12,75,16.9979,1,22,23,Weekday,High
16568,11/28/2012,Winter,November,1,0,Wednesday,Misty,10.66,12.88,75,15.0013,0,12,12,Weekday,High
16569,11/28/2012,Winter,November,2,0,Wednesday,Misty,10.66,12.88,75,15.0013,0,1,1,Weekday,High
16570,11/28/2012,Winter,November,3,0,Wednesday,Misty,10.66,12.88,70,15.0013,0,3,3,Weekday,Medium
16571,11/28/2012,Winter,November,4,0,Wednesday,Misty,10.66,12.88,70,12.998,0,4,4,Weekday,Medium
16572,11/28/2012,Winter,November,5,0,Wednesday,Misty,10.66,13.635,70,8.9981,0,39,39,Weekday,Medium
16573,11/28/2012,Winter,November,6,0,Wednesday,Misty,10.66,12.88,65,15.0013,4,132,136,Weekday,Medium
16574,11/28/2012,Winter,November,7,0,Wednesday,Misty,10.66,12.88,56,12.998,6,403,409,Weekday,Medium
16575,11/28/2012,Winter,November,8,0,Wednesday,Clear,9.84,10.605,60,19.0012,9,683,692,Weekday,Medium
16576,11/28/2012,Winter,November,9,0,Wednesday,Clear,11.48,13.635,52,12.998,13,309,322,Weekday,Medium
16577,11/28/2012,Winter,November,10,0,Wednesday,Clear,12.3,15.91,49,7.0015,17,144,161,Weekday,Medium
16578,11/28/2012,Winter,November,11,0,Wednesday,Clear,13.12,15.91,45,11.0014,19,127,146,Weekday,Medium
16579,11/28/2012,Winter,November,12,0,Wednesday,Clear,13.94,15.15,42,26.0027,19,189,208,Weekday,Medium
16580,11/28/2012,Winter,November,13,0,Wednesday,Clear,13.94,16.665,42,12.998,21,193,214,Weekday,Medium
16581,11/28/2012,Winter,November,14,0,Wednesday,Clear,14.76,16.665,40,19.9995,15,161,176,Weekday,Medium
16582,11/28/2012,Winter,November,15,0,Wednesday,Clear,14.76,16.665,32,22.0028,7,172,179,Weekday,Low
16583,11/28/2012,Winter,November,16,0,Wednesday,Clear,14.76,16.665,29,16.9979,9,316,325,Weekday,Low
16584,11/28/2012,Winter,November,17,0,Wednesday,Clear,13.94,16.665,31,8.9981,17,546,563,Weekday,Low
16585,11/28/2012,Winter,November,18,0,Wednesday,Clear,13.12,15.15,33,19.0012,12,530,542,Weekday,Low
16586,11/28/2012,Winter,November,19,0,Wednesday,Clear,13.12,15.91,36,11.0014,9,378,387,Weekday,Medium
16587,11/28/2012,Winter,November,20,0,Wednesday,Clear,13.12,16.665,36,8.9981,5,258,263,Weekday,Medium
16588,11/28/2012,Winter,November,21,0,Wednesday,Clear,12.3,15.15,39,11.0014,4,219,223,Weekday,Medium
16589,11/28/2012,Winter,November,22,0,Wednesday,Clear,11.48,13.635,45,11.0014,6,148,154,Weekday,Medium
16590,11/28/2012,Winter,November,23,0,Wednesday,Clear,10.66,13.635,48,8.9981,5,73,78,Weekday,Medium
16591,11/29/2012,Winter,November,0,0,Thursday,Clear,9.84,12.88,56,6.0032,4,25,29,Weekday,Medium
16592,11/29/2012,Winter,November,1,0,Thursday,Clear,9.02,12.88,64,6.0032,1,15,16,Weekday,Medium
16593,11/29/2012,Winter,November,2,0,Thursday,Clear,9.02,13.635,64,0,1,6,7,Weekday,Medium
16594,11/29/2012,Winter,November,4,0,Thursday,Clear,8.2,11.365,75,6.0032,0,7,7,Weekday,High
16595,11/29/2012,Winter,November,5,0,Thursday,Clear,8.2,12.88,69,0,0,42,42,Weekday,Medium
16596,11/29/2012,Winter,November,6,0,Thursday,Clear,9.02,13.635,69,0,1,120,121,Weekday,Medium
16597,11/29/2012,Winter,November,7,0,Thursday,Clear,8.2,12.88,64,0,8,354,362,Weekday,Medium
16598,11/29/2012,Winter,November,8,0,Thursday,Clear,8.2,11.365,69,7.0015,15,664,679,Weekday,Medium
16599,11/29/2012,Winter,November,9,0,Thursday,Clear,9.84,14.395,60,0,13,286,299,Weekday,Medium
16600,11/29/2012,Winter,November,10,0,Thursday,Clear,11.48,15.15,65,6.0032,25,153,178,Weekday,Medium
16601,11/29/2012,Winter,November,11,0,Thursday,Clear,14.76,17.425,37,15.0013,13,150,163,Weekday,Medium
16602,11/29/2012,Winter,November,12,0,Thursday,Clear,14.76,17.425,40,11.0014,11,225,236,Weekday,Medium
16603,11/29/2012,Winter,November,13,0,Thursday,Clear,15.58,19.695,32,8.9981,15,209,224,Weekday,Low
16604,11/29/2012,Winter,November,14,0,Thursday,Clear,14.76,17.425,43,15.0013,13,174,187,Weekday,Medium
16605,11/29/2012,Winter,November,15,0,Thursday,Clear,14.76,16.665,43,19.0012,19,201,220,Weekday,Medium
16606,11/29/2012,Winter,November,16,0,Thursday,Clear,14.76,17.425,40,15.0013,24,346,370,Weekday,Medium
16607,11/29/2012,Winter,November,17,0,Thursday,Clear,13.94,16.665,39,12.998,17,544,561,Weekday,Medium
16608,11/29/2012,Winter,November,18,0,Thursday,Clear,13.12,15.91,49,11.0014,17,520,537,Weekday,Medium
16609,11/29/2012,Winter,November,19,0,Thursday,Clear,12.3,14.395,52,12.998,18,326,344,Weekday,Medium
16610,11/29/2012,Winter,November,20,0,Thursday,Clear,12.3,15.15,52,11.0014,11,241,252,Weekday,Medium
16611,11/29/2012,Winter,November,21,0,Thursday,Clear,10.66,13.635,65,8.9981,7,201,208,Weekday,Medium
16612,11/29/2012,Winter,November,22,0,Thursday,Clear,10.66,14.395,70,6.0032,4,147,151,Weekday,Medium
16613,11/29/2012,Winter,November,23,0,Thursday,Clear,11.48,15.91,61,0,6,124,130,Weekday,Medium
16614,11/30/2012,Winter,November,0,0,Friday,Clear,10.66,12.88,70,11.0014,4,48,52,Weekday,Medium
16615,11/30/2012,Winter,November,1,0,Friday,Clear,9.84,12.88,70,6.0032,2,17,19,Weekday,Medium
16616,11/30/2012,Winter,November,2,0,Friday,Clear,9.84,14.395,75,0,2,10,12,Weekday,High
16617,11/30/2012,Winter,November,3,0,Friday,Clear,9.84,14.395,75,0,0,4,4,Weekday,High
16618,11/30/2012,Winter,November,4,0,Friday,Clear,9.02,13.635,75,0,0,3,3,Weekday,High
16619,11/30/2012,Winter,November,5,0,Friday,Clear,8.2,12.88,80,0,1,39,40,Weekday,High
16620,11/30/2012,Winter,November,6,0,Friday,Clear,8.2,12.88,86,0,2,104,106,Weekday,High
16621,11/30/2012,Winter,November,7,0,Friday,Clear,9.02,13.635,80,0,6,346,352,Weekday,High
16622,11/30/2012,Winter,November,8,0,Friday,Misty,9.02,12.88,80,6.0032,20,709,729,Weekday,High
16623,11/30/2012,Winter,November,9,0,Friday,Clear,9.84,12.88,75,6.0032,17,313,330,Weekday,High
16624,11/30/2012,Winter,November,10,0,Friday,Misty,12.3,16.665,65,0,10,159,169,Weekday,Medium
16625,11/30/2012,Winter,November,11,0,Friday,Misty,13.94,17.425,53,6.0032,31,170,201,Weekday,Medium
16626,11/30/2012,Winter,November,12,0,Friday,Misty,15.58,19.695,46,0,25,243,268,Weekday,Medium
16627,11/30/2012,Winter,November,13,0,Friday,Misty,16.4,20.455,40,11.0014,21,241,262,Weekday,Medium
16628,11/30/2012,Winter,November,14,0,Friday,Misty,16.4,20.455,40,7.0015,26,225,251,Weekday,Medium
16629,11/30/2012,Winter,November,15,0,Friday,Misty,17.22,21.21,38,7.0015,34,262,296,Weekday,Medium
16630,11/30/2012,Winter,November,16,0,Friday,Clear,16.4,20.455,43,8.9981,37,368,405,Weekday,Medium
16631,11/30/2012,Winter,November,17,0,Friday,Clear,14.76,17.425,50,12.998,31,551,582,Weekday,Medium
16632,11/30/2012,Winter,November,18,0,Friday,Misty,13.94,18.18,61,0,20,489,509,Weekday,Medium
16633,11/30/2012,Winter,November,19,0,Friday,Clear,13.12,17.425,66,0,18,359,377,Weekday,Medium
16634,11/30/2012,Winter,November,20,0,Friday,Clear,13.12,17.425,66,0,12,233,245,Weekday,Medium
16635,11/30/2012,Winter,November,21,0,Friday,Clear,12.3,15.91,75,6.0032,14,169,183,Weekday,High
16636,11/30/2012,Winter,November,22,0,Friday,Clear,12.3,16.665,75,0,18,145,163,Weekday,High
16637,11/30/2012,Winter,November,23,0,Friday,Misty,12.3,15.91,75,6.0032,11,99,110,Weekday,High
16638,12/1/2012,Winter,December,0,0,Saturday,Clear,10.66,15.15,81,0,9,99,108,Weekend,High
16639,12/1/2012,Winter,December,1,0,Saturday,Clear,10.66,15.15,81,0,5,64,69,Weekend,High
16640,12/1/2012,Winter,December,2,0,Saturday,Misty,10.66,15.15,81,0,3,47,50,Weekend,High
16641,12/1/2012,Winter,December,3,0,Saturday,Misty,10.66,13.635,81,8.9981,1,14,15,Weekend,High
16642,12/1/2012,Winter,December,4,0,Saturday,Clear,10.66,14.395,81,6.0032,0,5,5,Weekend,High
16643,12/1/2012,Winter,December,5,0,Saturday,Clear,9.84,12.88,87,6.0032,1,12,13,Weekend,High
16644,12/1/2012,Winter,December,6,0,Saturday,Clear,9.84,12.12,87,8.9981,7,20,27,Weekend,High
16645,12/1/2012,Winter,December,7,0,Saturday,Misty,9.84,12.12,87,8.9981,7,56,63,Weekend,High
16646,12/1/2012,Winter,December,8,0,Saturday,Misty,9.84,12.12,87,8.9981,11,133,144,Weekend,High
16647,12/1/2012,Winter,December,9,0,Saturday,Misty,10.66,12.12,93,16.9979,34,159,193,Weekend,High
16648,12/1/2012,Winter,December,10,0,Saturday,Misty,11.48,13.635,89,11.0014,45,211,256,Weekend,High
16649,12/1/2012,Winter,December,11,0,Saturday,Misty,13.12,16.665,76,7.0015,74,318,392,Weekend,High
16650,12/1/2012,Winter,December,12,0,Saturday,Misty,13.12,16.665,81,6.0032,119,327,446,Weekend,High
16651,12/1/2012,Winter,December,13,0,Saturday,Misty,13.94,18.18,76,0,123,386,509,Weekend,High
16652,12/1/2012,Winter,December,14,0,Saturday,Misty,14.76,18.94,71,0,110,369,479,Weekend,High
16653,12/1/2012,Winter,December,15,0,Saturday,Misty,16.4,20.455,62,0,113,371,484,Weekend,Medium
16654,12/1/2012,Winter,December,16,0,Saturday,Misty,15.58,19.695,66,0,89,354,443,Weekend,Medium
16655,12/1/2012,Winter,December,17,0,Saturday,Misty,13.94,17.425,76,7.0015,50,270,320,Weekend,High
16656,12/1/2012,Winter,December,18,0,Saturday,Misty,13.94,18.18,76,0,42,255,297,Weekend,High
16657,12/1/2012,Winter,December,19,0,Saturday,Misty,13.12,17.425,81,0,30,219,249,Weekend,High
16658,12/1/2012,Winter,December,20,0,Saturday,Clear,13.12,17.425,81,0,28,170,198,Weekend,High
16659,12/1/2012,Winter,December,21,0,Saturday,Misty,12.3,16.665,87,0,23,135,158,Weekend,High
16660,12/1/2012,Winter,December,22,0,Saturday,Misty,12.3,16.665,87,0,17,130,147,Weekend,High
16661,12/1/2012,Winter,December,23,0,Saturday,Misty,13.12,17.425,81,0,10,116,126,Weekend,High
16662,12/2/2012,Winter,December,0,0,Sunday,Misty,12.3,15.91,87,6.0032,9,108,117,Weekend,High
16663,12/2/2012,Winter,December,1,0,Sunday,Misty,12.3,15.91,87,6.0032,10,84,94,Weekend,High
16664,12/2/2012,Winter,December,2,0,Sunday,Misty,12.3,16.665,87,0,2,72,74,Weekend,High
16665,12/2/2012,Winter,December,3,0,Sunday,Misty,10.66,15.15,93,0,4,21,25,Weekend,High
16666,12/2/2012,Winter,December,4,0,Sunday,Misty,10.66,15.15,93,0,1,6,7,Weekend,High
16667,12/2/2012,Winter,December,5,0,Sunday,Misty,10.66,15.15,93,0,1,7,8,Weekend,High
16668,12/2/2012,Winter,December,6,0,Sunday,Misty,9.84,12.12,93,8.9981,1,15,16,Weekend,High
16669,12/2/2012,Winter,December,7,0,Sunday,Misty,9.84,12.12,93,8.9981,5,26,31,Weekend,High
16670,12/2/2012,Winter,December,8,0,Sunday,Misty,10.66,14.395,93,6.0032,12,81,93,Weekend,High
16671,12/2/2012,Winter,December,9,0,Sunday,Misty,11.48,13.635,93,11.0014,37,135,172,Weekend,High
16672,12/2/2012,Winter,December,10,0,Sunday,Misty,12.3,16.665,87,0,63,230,293,Weekend,High
16673,12/2/2012,Winter,December,11,0,Sunday,Misty,13.12,15.91,81,11.0014,81,274,355,Weekend,High
16674,12/2/2012,Winter,December,12,0,Sunday,Misty,13.94,16.665,81,11.0014,111,409,520,Weekend,High
16675,12/2/2012,Winter,December,13,0,Sunday,Clear,16.4,20.455,71,15.0013,84,347,431,Weekend,High
16676,12/2/2012,Winter,December,14,0,Sunday,Clear,18.04,21.97,62,16.9979,142,331,473,Weekend,Medium
16677,12/2/2012,Winter,December,15,0,Sunday,Clear,18.04,21.97,67,8.9981,106,311,417,Weekend,Medium
16678,12/2/2012,Winter,December,16,0,Sunday,Misty,18.04,21.97,67,7.0015,85,358,443,Weekend,Medium
16679,12/2/2012,Winter,December,17,0,Sunday,Light Rainsnow,16.4,20.455,76,12.998,59,244,303,Weekend,High
16680,12/2/2012,Winter,December,18,0,Sunday,Misty,18.04,21.97,72,7.0015,25,178,203,Weekend,High
16681,12/2/2012,Winter,December,19,0,Sunday,Misty,16.4,20.455,82,12.998,16,158,174,Weekend,High
16682,12/2/2012,Winter,December,20,0,Sunday,Misty,17.22,21.21,82,12.998,12,142,154,Weekend,High
16683,12/2/2012,Winter,December,21,0,Sunday,Misty,18.04,21.97,77,15.0013,8,91,99,Weekend,High
16684,12/2/2012,Winter,December,22,0,Sunday,Misty,18.04,21.97,77,12.998,11,85,96,Weekend,High
16685,12/2/2012,Winter,December,23,0,Sunday,Misty,17.22,21.21,82,8.9981,7,44,51,Weekend,High
16686,12/3/2012,Winter,December,0,0,Monday,Misty,17.22,21.21,82,11.0014,3,18,21,Weekday,High
16687,12/3/2012,Winter,December,1,0,Monday,Clear,16.4,20.455,82,8.9981,2,11,13,Weekday,High
16688,12/3/2012,Winter,December,2,0,Monday,Clear,17.22,21.21,77,11.0014,1,9,10,Weekday,High
16689,12/3/2012,Winter,December,3,0,Monday,Clear,15.58,19.695,87,0,2,6,8,Weekday,High
16690,12/3/2012,Winter,December,4,0,Monday,Clear,14.76,18.94,93,0,1,4,5,Weekday,High
16691,12/3/2012,Winter,December,5,0,Monday,Clear,13.94,17.425,93,6.0032,0,38,38,Weekday,High
16692,12/3/2012,Winter,December,6,0,Monday,Clear,14.76,18.94,93,0,2,136,138,Weekday,High
16693,12/3/2012,Winter,December,7,0,Monday,Misty,13.94,18.18,93,0,9,387,396,Weekday,High
16694,12/3/2012,Winter,December,8,0,Monday,Clear,14.76,18.94,93,0,19,712,731,Weekday,High
16695,12/3/2012,Winter,December,9,0,Monday,Clear,16.4,20.455,87,6.0032,19,289,308,Weekday,High
16696,12/3/2012,Winter,December,10,0,Monday,Clear,18.04,21.97,77,8.9981,31,105,136,Weekday,High
16697,12/3/2012,Winter,December,11,0,Monday,Clear,19.68,23.485,77,8.9981,51,182,233,Weekday,High
16698,12/3/2012,Winter,December,12,0,Monday,Clear,21.32,25,68,11.0014,40,228,268,Weekday,Medium
16699,12/3/2012,Winter,December,13,0,Monday,Clear,23.78,27.275,56,6.0032,81,240,321,Weekday,Medium
16700,12/3/2012,Winter,December,14,0,Monday,Clear,24.6,31.06,53,0,51,209,260,Weekday,Medium
16701,12/3/2012,Winter,December,15,0,Monday,Clear,24.6,31.06,56,0,58,210,268,Weekday,Medium
16702,12/3/2012,Winter,December,16,0,Monday,Clear,24.6,31.06,53,8.9981,45,397,442,Weekday,Medium
16703,12/3/2012,Winter,December,17,0,Monday,Clear,21.32,25,63,7.0015,43,665,708,Weekday,Medium
16704,12/3/2012,Winter,December,18,0,Monday,Clear,20.5,24.24,68,6.0032,26,666,692,Weekday,Medium
16705,12/3/2012,Winter,December,19,0,Monday,Clear,20.5,24.24,68,6.0032,27,444,471,Weekday,Medium
16706,12/3/2012,Winter,December,20,0,Monday,Misty,18.86,22.725,77,0,16,284,300,Weekday,High
